ThrowID,X2,GameID,throw_team_score,def_team_score,Score,point_per_game,poss_per_point,score_on_poss,Direction,throw_per_game,throw_per_point,throw_per_poss,throw_team,Thrower,receiver,hand_rl,throw_type,throw_curve,Force,Stall,completion,bad_throw,GEO_Xstart,GEO_Ystart,GEO_Xend,GEO_Yend,RO_Xstart,RO_Ystart,RO_Xend,RO_Yend,Xdist,Ydist,Dist,pull,goal
2-112,589,2,5,4,NA,10,2,0,1,112,3,1,JB,9,1,R,BH,F,B,2,1,0,-0.5,16.5,-8.5,16.5,-0.5,16.5,-8.5,16.5,-8,0,8,NA,0
2-113,590,2,5,4,NA,10,2,0,1,113,4,2,JB,1,45,R,BH,F,B,2,1,0,-8.5,16.5,-5.5,12.5,-8.5,16.5,-5.5,12.5,3,-4,5,NA,0
2-114,591,2,5,4,NA,10,2,0,1,114,5,3,JB,45,15,R,BH,F,B,4,1,0,-5.5,12.5,1.5,19.5,-5.5,12.5,1.5,19.5,7,7,9.9,NA,0
2-115,592,2,5,4,NA,10,2,0,1,115,6,4,JB,15,99,R,H,NA,B,9,0,1,1.5,19.5,5.5,2.5,1.5,19.5,5.5,2.5,4,-17,17.5,NA,0
2-116,593,2,4,5,NA,10,3,1,-1,116,7,1,C,3,55,R,BH,F,FL,5,1,1,5.5,2.5,-5.5,-0.5,-5.5,-2.5,5.5,0.5,11,3,11.4,NA,0
2-117,594,2,5,5,NA,10,3,1,-1,117,8,2,C,55,84,R,BH,F,B,4,1,0,-5.5,-0.5,-54.5,0.5,5.5,0.5,54.5,-0.5,49,-1,49,NA,1
2-118,596,2,5,5,NA,11,1,1,-1,118,1,1,JB,8,19,R,BH,F,NA,0,1,0,36.5,-0.5,29.5,-2.5,-36.5,0.5,-29.5,2.5,7,2,7.3,NA,0
2-119,597,2,5,5,NA,11,1,1,-1,119,2,2,JB,19,23,R,F,F,FL,5,1,0,29.5,-2.5,27.5,15.5,-29.5,2.5,-27.5,-15.5,2,-18,18.1,NA,0
2-120,598,2,6,5,NA,11,1,1,-1,120,3,3,JB,23,3,R,F,OI,F,5,1,0,27.5,15.5,-48.5,5.5,-27.5,-15.5,48.5,-5.5,76,10,76.7,NA,1
2-121,600,2,5,6,NA,12,1,1,-1,121,1,1,C,14,3,R,BH,F,NA,0,1,0,46.5,13.5,33.5,1.5,-46.5,-13.5,-33.5,-1.5,13,12,17.7,NA,0
2-122,601,2,5,6,NA,12,1,1,-1,122,2,2,C,3,84,R,BH,F,NA,0,1,0,33.5,1.5,28.5,-7.5,-33.5,-1.5,-28.5,7.5,5,9,10.3,NA,0
2-123,602,2,5,6,NA,12,1,1,-1,123,3,3,C,84,11,R,BH,F,B,2,1,0,28.5,-7.5,13.5,-4.5,-28.5,7.5,-13.5,4.5,15,-3,15.3,NA,0
2-124,603,2,5,6,NA,12,1,1,-1,124,4,4,C,11,55,R,BH,F,B,2,1,0,13.5,-4.5,-0.5,-4.5,-13.5,4.5,0.5,4.5,14,0,14,NA,0
2-125,604,2,5,6,NA,12,1,1,-1,125,5,5,C,55,1,R,F,F,FL,2,1,0,-0.5,-4.5,-17.5,13.5,0.5,4.5,17.5,-13.5,17,-18,24.8,NA,0
2-126,605,2,5,6,NA,12,1,1,-1,126,6,6,C,1,55,R,BH,F,FL,4,1,0,-17.5,13.5,-13.5,-0.5,17.5,-13.5,13.5,0.5,-4,14,14.6,NA,0
2-127,606,2,5,6,NA,12,1,1,-1,127,7,7,C,55,49,R,F,F,FL,1,1,0,-13.5,-0.5,-30.5,13.5,13.5,0.5,30.5,-13.5,17,-14,22,NA,0
2-128,607,2,6,6,NA,12,1,1,-1,128,8,8,C,49,11,R,BH,F,B,4,1,0,-30.5,13.5,-44.5,6.5,30.5,-13.5,44.5,-6.5,14,7,15.7,NA,1
2-129,609,2,6,6,NA,13,1,1,-1,129,1,1,JB,57,26,R,BH,F,NA,0,1,0,18.5,19.5,7.5,19.5,-18.5,-19.5,-7.5,-19.5,11,0,11,NA,0
2-130,610,2,6,6,NA,13,1,1,-1,130,2,2,JB,26,19,R,F,OI,F,1,1,0,7.5,19.5,-31.5,17.5,-7.5,-19.5,31.5,-17.5,39,2,39.1,NA,0
2-131,611,2,7,6,NA,13,1,1,-1,131,3,3,JB,19,23,R,F,F,FL,3,1,0,-31.5,17.5,-47.5,17.5,31.5,-17.5,47.5,-17.5,16,0,16,NA,1
2-132,613,2,6,7,NA,14,1,0,-1,132,1,1,C,14,3,R,BH,F,NA,0,1,0,39.5,9.5,31.5,0.5,-39.5,-9.5,-31.5,-0.5,8,9,12,NA,0
2-133,614,2,6,7,NA,14,1,0,-1,133,2,2,C,3,11,R,BH,F,NA,0,1,0,31.5,0.5,23.5,-9.5,-31.5,-0.5,-23.5,9.5,8,10,12.8,NA,0
2-134,615,2,6,7,NA,14,1,0,-1,134,3,3,C,11,84,R,BH,F,B,4,1,0,23.5,-9.5,5.5,-11.5,-23.5,9.5,-5.5,11.5,18,2,18.1,NA,0
2-135,616,2,6,7,NA,14,1,0,-1,135,4,4,C,84,49,R,BH,F,B,3,1,0,5.5,-11.5,-10.5,-10.5,-5.5,11.5,10.5,10.5,16,-1,16,NA,0
2-136,617,2,6,7,NA,14,1,0,-1,136,5,5,C,49,84,R,BH,F,B,7,1,0,-10.5,-10.5,-7.5,-18.5,10.5,10.5,7.5,18.5,-3,8,8.5,NA,0
2-137,618,2,6,7,NA,14,1,0,-1,137,6,6,C,84,11,R,BH,F,B,3,1,0,-7.5,-18.5,-20.5,-14.5,7.5,18.5,20.5,14.5,13,-4,13.6,NA,0
2-138,619,2,6,7,NA,14,1,0,-1,138,7,7,C,11,3,R,BH,F,B,5,1,0,-20.5,-14.5,-25.5,-18.5,20.5,14.5,25.5,18.5,5,4,6.4,NA,0
2-139,620,2,6,7,NA,14,1,0,-1,139,8,8,C,3,11,R,F,F,B,2,1,0,-25.5,-18.5,-23.5,-4.5,25.5,18.5,23.5,4.5,-2,-14,14.1,NA,0
2-140,621,2,6,7,NA,14,1,0,-1,140,9,9,C,11,55,R,F,F,FL,1,0,1,-23.5,-4.5,-28.5,8.5,23.5,4.5,28.5,-8.5,5,-13,13.9,NA,0
2-141,622,2,7,6,NA,14,2,1,1,141,10,1,JB,19,15,R,BH,F,B,1,1,1,-34.5,14.5,27.5,15.5,-34.5,14.5,27.5,15.5,62,1,62,NA,0
2-142,623,2,7,6,NA,14,2,1,1,142,11,2,JB,15,42,R,BH,F,FL,5,1,0,27.5,15.5,19.5,19.5,27.5,15.5,19.5,19.5,-8,4,8.9,NA,0
2-143,624,2,7,6,NA,14,2,1,1,143,12,3,JB,42,34,R,F,OI,FL,5,1,0,19.5,19.5,16.5,14.5,19.5,19.5,16.5,14.5,-3,-5,5.8,NA,0
2-144,625,2,7,6,NA,14,2,1,1,144,13,4,JB,34,22,R,BH,IO,B,4,1,0,16.5,14.5,34.5,-16.5,16.5,14.5,34.5,-16.5,18,-31,35.8,NA,0
2-145,626,2,7,6,NA,14,2,1,1,145,14,5,JB,22,1,R,BH,F,F,3,1,1,34.5,-16.5,28.5,-15.5,34.5,-16.5,28.5,-15.5,-6,1,6.1,NA,0
2-146,627,2,8,6,NA,14,2,1,1,146,15,6,JB,1,19,R,F,F,FL,5,1,0,28.5,-15.5,36.5,-17.5,28.5,-15.5,36.5,-17.5,8,-2,8.2,NA,1
2-147,629,2,6,8,NA,15,1,1,-1,147,1,1,C,14,3,R,BH,F,NA,0,1,0,36.5,7.5,32.5,4.5,-36.5,-7.5,-32.5,-4.5,4,3,5,NA,0
2-148,630,2,6,8,NA,15,1,1,-1,148,2,2,C,3,14,R,BH,F,F,3,1,0,32.5,4.5,33.5,-7.5,-32.5,-4.5,-33.5,7.5,-1,12,12,NA,0
2-149,631,2,6,8,NA,15,1,1,-1,149,3,3,C,14,3,R,BH,F,F,3,1,0,33.5,-7.5,30.5,-2.5,-33.5,7.5,-30.5,2.5,3,-5,5.8,NA,0
2-150,632,2,6,8,NA,15,1,1,-1,150,4,4,C,3,11,R,F,F,F,2,1,0,30.5,-2.5,30.5,9.5,-30.5,2.5,-30.5,-9.5,0,-12,12,NA,0
2-151,633,2,6,8,NA,15,1,1,-1,151,5,5,C,11,3,R,BH,F,NA,0,1,0,30.5,9.5,27.5,10.5,-30.5,-9.5,-27.5,-10.5,3,-1,3.2,NA,0
2-152,634,2,6,8,NA,15,1,1,-1,152,6,6,C,3,14,R,BH,F,F,7,1,0,27.5,10.5,26.5,15.5,-27.5,-10.5,-26.5,-15.5,1,-5,5.1,NA,0
2-153,635,2,6,8,NA,15,1,1,-1,153,7,7,C,14,11,R,BH,F,F,3,1,0,26.5,15.5,17.5,16.5,-26.5,-15.5,-17.5,-16.5,9,-1,9.1,NA,0
2-154,636,2,6,8,NA,15,1,1,-1,154,8,8,C,11,3,R,F,F,F,2,1,0,17.5,16.5,3.5,17.5,-17.5,-16.5,-3.5,-17.5,14,-1,14,NA,0
2-155,637,2,6,8,NA,15,1,1,-1,155,9,9,C,3,55,R,F,F,F,3,1,0,3.5,17.5,-8.5,12.5,-3.5,-17.5,8.5,-12.5,12,5,13,NA,0
2-156,638,2,6,8,NA,15,1,1,-1,156,10,10,C,55,1,R,F,F,F,5,1,0,-8.5,12.5,-23.5,7.5,8.5,-12.5,23.5,-7.5,15,5,15.8,NA,0
2-157,639,2,7,8,NA,15,1,1,-1,157,11,11,C,1,84,R,F,F,F,3,1,0,-23.5,7.5,-44.5,13.5,23.5,-7.5,44.5,-13.5,21,-6,21.8,NA,1
2-158,641,2,8,7,NA,16,1,1,-1,158,1,1,JB,26,19,R,BH,F,NA,0,1,0,34.5,-7.5,21.5,3.5,-34.5,7.5,-21.5,-3.5,13,-11,17,NA,0
2-159,642,2,8,7,NA,16,1,1,-1,159,2,2,JB,19,42,R,F,F,NA,0,1,0,21.5,3.5,5.5,18.5,-21.5,-3.5,-5.5,-18.5,16,-15,21.9,NA,0
2-160,643,2,8,7,NA,16,1,1,-1,160,3,3,JB,42,19,R,BH,F,FL,4,1,0,5.5,18.5,14.5,12.5,-5.5,-18.5,-14.5,-12.5,-9,6,10.8,NA,0
2-161,644,2,8,7,NA,16,1,1,-1,161,4,4,JB,19,26,R,F,F,FL,4,1,0,14.5,12.5,-8.5,18.5,-14.5,-12.5,8.5,-18.5,23,-6,23.8,NA,0
2-162,645,2,8,7,NA,16,1,1,-1,162,5,5,JB,26,8,R,F,F,NA,0,1,0,-8.5,18.5,-23.5,18.5,8.5,-18.5,23.5,-18.5,15,0,15,NA,0
2-163,646,2,8,7,NA,16,1,1,-1,163,6,6,JB,8,42,R,BH,F,FL,5,1,0,-23.5,18.5,-17.5,14.5,23.5,-18.5,17.5,-14.5,-6,4,7.2,NA,0
2-164,647,2,8,7,NA,16,1,1,-1,164,7,7,JB,42,23,R,BH,F,FL,6,1,0,-17.5,14.5,-17.5,-0.5,17.5,-14.5,17.5,0.5,0,15,15,NA,0
2-165,648,2,8,7,NA,16,1,1,-1,165,8,8,JB,23,19,R,F,OI,B,4,1,0,-17.5,-0.5,-16.5,13.5,17.5,0.5,16.5,-13.5,-1,-14,14,NA,0
2-166,649,2,8,7,NA,16,1,1,-1,166,9,9,JB,19,8,R,BH,OI,B,1,1,0,-16.5,13.5,-21.5,-2.5,16.5,-13.5,21.5,2.5,5,16,16.8,NA,0
2-167,650,2,8,7,NA,16,1,1,-1,167,10,10,JB,8,23,R,BH,IO,B,7,1,0,-21.5,-2.5,-25.5,5.5,21.5,2.5,25.5,-5.5,4,-8,8.9,NA,0
2-168,651,2,9,7,NA,16,1,1,-1,168,11,11,JB,23,24,R,F,F,FL,1,1,0,-25.5,5.5,-36.5,14.5,25.5,-5.5,36.5,-14.5,11,-9,14.2,NA,1
2-169,653,2,7,9,NA,17,1,1,-1,169,1,1,C,3,14,R,BH,F,F,3,1,0,4.5,15.5,10.5,3.5,-4.5,-15.5,-10.5,-3.5,-6,12,13.4,NA,0
2-170,654,2,7,9,NA,17,1,1,-1,170,2,2,C,14,3,R,BH,F,F,3,1,0,10.5,3.5,9.5,6.5,-10.5,-3.5,-9.5,-6.5,1,-3,3.2,NA,0
2-171,655,2,7,9,NA,17,1,1,-1,171,3,3,C,3,84,R,S,NA,F,3,1,0,9.5,6.5,12.5,-0.5,-9.5,-6.5,-12.5,0.5,-3,7,7.6,NA,0
2-172,656,2,7,9,NA,17,1,1,-1,172,4,4,C,84,3,R,BH,F,FL,1,1,0,12.5,-0.5,12.5,5.5,-12.5,0.5,-12.5,-5.5,0,-6,6,NA,0
2-173,657,2,7,9,NA,17,1,1,-1,173,5,5,C,3,14,R,F,F,F,3,1,0,12.5,5.5,4.5,14.5,-12.5,-5.5,-4.5,-14.5,8,-9,12,NA,0
2-174,658,2,8,9,NA,17,1,1,-1,174,6,6,C,14,84,R,F,OI,F,4,1,0,4.5,14.5,-37.5,14.5,-4.5,-14.5,37.5,-14.5,42,0,42,NA,1
2-175,660,2,9,8,NA,18,1,1,-1,175,1,1,JB,57,19,R,BH,F,NA,0,1,0,44.5,13.5,35.5,0.5,-44.5,-13.5,-35.5,-0.5,9,13,15.8,NA,0
2-176,661,2,9,8,NA,18,1,1,-1,176,2,2,JB,19,11,R,BH,F,F,6,1,0,35.5,0.5,37.5,6.5,-35.5,-0.5,-37.5,-6.5,-2,-6,6.3,NA,0
2-177,662,2,9,8,NA,18,1,1,-1,177,3,3,JB,11,57,R,BH,F,NA,0,1,0,37.5,6.5,37.5,-5.5,-37.5,-6.5,-37.5,5.5,0,12,12,NA,0
2-178,663,2,9,8,NA,18,1,1,-1,178,4,4,JB,57,23,R,BH,F,F,8,1,0,37.5,-5.5,39.5,6.5,-37.5,5.5,-39.5,-6.5,-2,-12,12.2,NA,0
2-179,664,2,9,8,NA,18,1,1,-1,179,5,5,JB,23,3,R,F,F,F,2,1,0,39.5,6.5,22.5,14.5,-39.5,-6.5,-22.5,-14.5,17,-8,18.8,NA,0
2-180,665,2,9,8,NA,18,1,1,-1,180,6,6,JB,3,11,R,BH,F,FL,2,1,0,22.5,14.5,23.5,4.5,-22.5,-14.5,-23.5,-4.5,-1,10,10,NA,0
2-181,666,2,9,8,NA,18,1,1,-1,181,7,7,JB,11,23,R,BH,F,NA,0,1,0,23.5,4.5,25.5,0.5,-23.5,-4.5,-25.5,-0.5,-2,4,4.5,NA,0
2-182,667,2,9,8,NA,18,1,1,-1,182,8,8,JB,23,66,R,BH,F,NA,0,1,0,25.5,0.5,23.5,-5.5,-25.5,-0.5,-23.5,5.5,2,6,6.3,NA,0
2-183,668,2,9,8,NA,18,1,1,-1,183,9,9,JB,66,23,R,BH,F,NA,0,1,0,23.5,-5.5,20.5,-7.5,-23.5,5.5,-20.5,7.5,3,2,3.6,NA,0
2-184,669,2,9,8,NA,18,1,1,-1,184,10,10,JB,23,19,R,BH,F,FL,1,1,0,20.5,-7.5,8.5,-17.5,-20.5,7.5,-8.5,17.5,12,10,15.6,NA,0
2-185,670,2,9,8,NA,18,1,1,-1,185,11,11,JB,19,3,R,F,F,F,2,1,0,8.5,-17.5,-14.5,-5.5,-8.5,17.5,14.5,5.5,23,-12,25.9,NA,0
2-186,671,2,9,8,NA,18,1,1,-1,186,12,12,JB,3,19,R,BH,F,F,6,1,0,-14.5,-5.5,-8.5,-1.5,14.5,5.5,8.5,1.5,-6,-4,7.2,NA,0
2-187,672,2,9,8,NA,18,1,1,-1,187,13,13,JB,19,66,R,BH,OI,F,6,1,0,-8.5,-1.5,-7.5,-13.5,8.5,1.5,7.5,13.5,-1,12,12,NA,0
2-188,673,2,9,8,NA,18,1,1,-1,188,14,14,JB,66,19,R,F,F,FL,1,1,0,-7.5,-13.5,-3.5,-0.5,7.5,13.5,3.5,0.5,-4,-13,13.6,NA,0
2-189,674,2,9,8,NA,18,1,1,-1,189,15,15,JB,19,11,R,F,F,F,3,1,0,-3.5,-0.5,-12.5,-13.5,3.5,0.5,12.5,13.5,9,13,15.8,NA,0
2-190,675,2,9,8,NA,18,1,1,-1,190,16,16,JB,11,57,R,BH,OI,F,5,1,0,-12.5,-13.5,-29.5,-13.5,12.5,13.5,29.5,13.5,17,0,17,NA,0
2-191,676,2,10,8,NA,18,1,1,-1,191,17,17,JB,57,23,R,F,OI,F,5,1,0,-29.5,-13.5,-36.5,15.5,29.5,13.5,36.5,-15.5,7,-29,29.8,NA,1
2-192,678,2,8,10,NA,19,1,1,-1,192,1,1,C,14,3,R,BH,F,NA,0,1,0,44.5,-5.5,34.5,-1.5,-44.5,5.5,-34.5,1.5,10,-4,10.8,NA,0
2-193,679,2,8,10,NA,19,1,1,-1,193,2,2,C,3,14,R,BH,F,F,4,1,0,34.5,-1.5,36.5,-9.5,-34.5,1.5,-36.5,9.5,-2,8,8.2,NA,0
2-194,680,2,8,10,NA,19,1,1,-1,194,3,3,C,14,3,R,BH,F,F,1,1,0,36.5,-9.5,33.5,-10.5,-36.5,9.5,-33.5,10.5,3,1,3.2,NA,0
2-195,681,2,8,10,NA,19,1,1,-1,195,4,4,C,3,49,R,F,F,F,1,1,0,33.5,-10.5,17.5,-10.5,-33.5,10.5,-17.5,10.5,16,0,16,NA,0
2-196,682,2,8,10,NA,19,1,1,-1,196,5,5,C,49,11,R,BH,F,NA,0,1,0,17.5,-10.5,12.5,-17.5,-17.5,10.5,-12.5,17.5,5,7,8.6,NA,0
2-197,683,2,8,10,NA,19,1,1,-1,197,6,6,C,11,3,R,BH,F,F,1,1,0,12.5,-17.5,12.5,-10.5,-12.5,17.5,-12.5,10.5,0,-7,7,NA,0
2-198,684,2,8,10,NA,19,1,1,-1,198,7,7,C,3,49,R,F,F,NA,0,1,0,12.5,-10.5,-5.5,6.5,-12.5,10.5,5.5,-6.5,18,-17,24.8,NA,0
2-199,685,2,8,10,NA,19,1,1,-1,199,8,8,C,49,1,R,F,F,F,1,1,0,-5.5,6.5,-12.5,15.5,5.5,-6.5,12.5,-15.5,7,-9,11.4,NA,0
2-200,686,2,8,10,NA,19,1,1,-1,200,9,9,C,1,49,R,F,F,F,3,1,0,-12.5,15.5,-21.5,18.5,12.5,-15.5,21.5,-18.5,9,-3,9.5,NA,0
2-201,687,2,8,10,NA,19,1,1,-1,201,10,10,C,49,1,R,BH,OI,F,6,1,0,-21.5,18.5,-14.5,14.5,21.5,-18.5,14.5,-14.5,-7,4,8.1,NA,0
2-202,688,2,8,10,NA,19,1,1,-1,202,11,11,C,1,3,R,BH,F,F,1,1,0,-14.5,14.5,-12.5,-1.5,14.5,-14.5,12.5,1.5,-2,16,16.1,NA,0
2-203,689,2,8,10,NA,19,1,1,-1,203,12,12,C,3,84,R,F,F,F,4,1,0,-12.5,-1.5,-24.5,11.5,12.5,1.5,24.5,-11.5,12,-13,17.7,NA,0
2-204,690,2,9,10,NA,19,1,1,-1,204,13,13,C,84,11,R,F,F,F,3,1,0,-24.5,11.5,-39.5,19.5,24.5,-11.5,39.5,-19.5,15,-8,17,NA,1
2-205,692,2,10,9,NA,20,1,1,-1,205,1,1,JB,11,26,R,BH,F,NA,0,1,0,42.5,-3.5,36.5,-1.5,-42.5,3.5,-36.5,1.5,6,-2,6.3,NA,0
2-206,693,2,10,9,NA,20,1,1,-1,206,2,2,JB,26,11,R,BH,F,F,1,1,0,36.5,-1.5,40.5,-6.5,-36.5,1.5,-40.5,6.5,-4,5,6.4,NA,0
2-207,694,2,10,9,NA,20,1,1,-1,207,3,3,JB,11,19,R,BH,F,F,1,1,0,40.5,-6.5,35.5,-17.5,-40.5,6.5,-35.5,17.5,5,11,12.1,NA,0
2-208,695,2,10,9,NA,20,1,1,-1,208,4,4,JB,19,42,R,F,OI,F,2,1,0,35.5,-17.5,37.5,9.5,-35.5,17.5,-37.5,-9.5,-2,-27,27.1,NA,0
2-209,696,2,10,9,NA,20,1,1,-1,209,5,5,JB,42,26,R,BH,OI,F,3,1,0,37.5,9.5,37.5,-7.5,-37.5,-9.5,-37.5,7.5,0,17,17,NA,0
2-210,697,2,10,9,NA,20,1,1,-1,210,6,6,JB,26,42,R,F,OI,F,5,1,0,37.5,-7.5,27.5,-11.5,-37.5,7.5,-27.5,11.5,10,4,10.8,NA,0
2-211,698,2,10,9,NA,20,1,1,-1,211,7,7,JB,42,24,R,F,F,F,5,1,0,27.5,-11.5,16.5,-14.5,-27.5,11.5,-16.5,14.5,11,3,11.4,NA,0
2-212,699,2,10,9,NA,20,1,1,-1,212,8,8,JB,24,11,R,BH,F,F,4,1,0,16.5,-14.5,18.5,-2.5,-16.5,14.5,-18.5,2.5,-2,-12,12.2,NA,0
2-213,700,2,10,9,NA,20,1,1,-1,213,9,9,JB,11,3,R,F,F,F,1,1,0,18.5,-2.5,7.5,11.5,-18.5,2.5,-7.5,-11.5,11,-14,17.8,NA,0
2-214,701,2,11,9,NA,20,1,1,-1,214,10,10,JB,3,19,R,F,OI,F,1,1,0,7.5,11.5,-38.5,13.5,-7.5,-11.5,38.5,-13.5,46,-2,46,NA,1
2-215,703,2,9,11,NA,21,1,0,-1,215,1,1,C,14,3,R,BH,F,NA,0,1,0,52.5,-5.5,41.5,0.5,-52.5,5.5,-41.5,-0.5,11,-6,12.5,NA,0
2-216,704,2,9,11,NA,21,1,0,-1,216,2,2,C,3,14,R,BH,F,B,2,1,0,41.5,0.5,35.5,-9.5,-41.5,-0.5,-35.5,9.5,6,10,11.7,NA,0
2-217,705,2,9,11,NA,21,1,0,-1,217,3,3,C,14,3,R,BH,F,NA,0,1,0,35.5,-9.5,29.5,-10.5,-35.5,9.5,-29.5,10.5,6,1,6.1,NA,0
2-218,706,2,9,11,NA,21,1,0,-1,218,4,4,C,3,84,R,BH,F,B,3,1,0,29.5,-10.5,27.5,-18.5,-29.5,10.5,-27.5,18.5,2,8,8.2,NA,0
2-219,707,2,9,11,NA,21,1,0,-1,219,5,5,C,84,3,R,P,F,NA,0,1,0,27.5,-18.5,20.5,-17.5,-27.5,18.5,-20.5,17.5,7,-1,7.1,NA,0
2-220,708,2,9,11,NA,21,1,0,-1,220,6,6,C,3,14,R,F,F,B,1,1,0,20.5,-17.5,28.5,-9.5,-20.5,17.5,-28.5,9.5,-8,-8,11.3,NA,0
2-221,709,2,9,11,NA,21,1,0,-1,221,7,7,C,14,3,R,BH,F,NA,0,1,0,28.5,-9.5,23.5,-13.5,-28.5,9.5,-23.5,13.5,5,4,6.4,NA,0
2-222,710,2,9,11,NA,21,1,0,-1,222,8,8,C,3,49,R,BH,F,B,2,1,0,23.5,-13.5,11.5,-6.5,-23.5,13.5,-11.5,6.5,12,-7,13.9,NA,0
2-223,711,2,9,11,NA,21,1,0,-1,223,9,9,C,49,3,R,BH,F,NA,0,1,0,11.5,-6.5,-5.5,-16.5,-11.5,6.5,5.5,16.5,17,10,19.7,NA,0
2-224,712,2,9,11,NA,21,1,0,-1,224,10,10,C,3,31,R,BH,OI,NA,0,0,1,-5.5,-16.5,-45.5,-15.5,5.5,16.5,45.5,15.5,40,-1,40,NA,0
2-225,713,2,11,9,NA,21,2,1,1,225,11,1,JB,23,15,R,F,F,F,1,1,0,-33.5,-17.5,-17.5,-19.5,-33.5,-17.5,-17.5,-19.5,16,-2,16.1,NA,0
2-226,714,2,11,9,NA,21,2,1,1,226,12,2,JB,15,23,L,BH,F,F,5,1,0,-17.5,-19.5,-14.5,-19.5,-17.5,-19.5,-14.5,-19.5,3,0,3,NA,0
2-227,715,2,12,9,NA,21,2,1,1,227,13,3,JB,23,7,R,F,OI,F,1,1,0,-14.5,-19.5,45.5,-15.5,-14.5,-19.5,45.5,-15.5,60,4,60.1,NA,1
2-228,717,2,9,12,NA,22,1,0,1,228,1,1,C,14,3,R,BH,F,NA,0,1,0,-36.5,-2.5,-29.5,-1.5,-36.5,-2.5,-29.5,-1.5,7,1,7.1,NA,0
2-229,718,2,9,12,NA,22,1,0,1,229,2,2,C,3,14,R,BH,F,B,3,1,0,-29.5,-1.5,-30.5,10.5,-29.5,-1.5,-30.5,10.5,-1,12,12,NA,0
2-230,719,2,9,12,NA,22,1,0,1,230,3,3,C,14,3,R,F,F,B,3,1,0,-30.5,10.5,-34.5,5.5,-30.5,10.5,-34.5,5.5,-4,-5,6.4,NA,0
2-231,720,2,9,12,NA,22,1,0,1,231,4,4,C,3,11,R,F,F,B,4,1,0,-34.5,5.5,-28.5,-13.5,-34.5,5.5,-28.5,-13.5,6,-19,19.9,NA,0
2-232,721,2,9,12,NA,22,1,0,1,232,5,5,C,11,3,R,BH,F,B,6,1,0,-28.5,-13.5,-29.5,-0.5,-28.5,-13.5,-29.5,-0.5,-1,13,13,NA,0
2-233,722,2,9,12,NA,22,1,0,1,233,6,6,C,3,13,R,F,F,B,5,1,0,-29.5,-0.5,-19.5,-16.5,-29.5,-0.5,-19.5,-16.5,10,-16,18.9,NA,0
2-234,723,2,9,12,NA,22,1,0,1,234,7,7,C,13,3,R,BH,F,B,4,1,0,-19.5,-16.5,-24.5,-10.5,-19.5,-16.5,-24.5,-10.5,-5,6,7.8,NA,0
2-235,724,2,9,12,NA,22,1,0,1,235,8,8,C,3,55,R,BH,F,B,3,1,0,-24.5,-10.5,-11.5,-8.5,-24.5,-10.5,-11.5,-8.5,13,2,13.2,NA,0
2-236,725,2,9,12,NA,22,1,0,1,236,9,9,C,55,11,R,S,NA,B,2,1,0,-11.5,-8.5,1.5,-11.5,-11.5,-8.5,1.5,-11.5,13,-3,13.3,NA,0
2-237,726,2,9,12,NA,22,1,0,1,237,10,10,C,11,49,R,BH,F,B,3,1,0,1.5,-11.5,6.5,0.5,1.5,-11.5,6.5,0.5,5,12,13,NA,0
2-238,727,2,9,12,NA,22,1,0,1,238,11,11,C,49,14,R,BH,F,NA,0,0,1,6.5,0.5,34.5,2.5,6.5,0.5,34.5,2.5,28,2,28.1,NA,0
2-239,728,2,12,9,NA,22,2,0,-1,239,12,1,JB,1,22,R,BH,OI,F,1,1,0,34.5,2.5,31.5,-14.5,-34.5,-2.5,-31.5,14.5,3,17,17.3,NA,0
2-240,729,2,12,9,NA,22,2,0,-1,240,13,2,JB,22,1,R,F,F,F,2,1,0,31.5,-14.5,34.5,-5.5,-31.5,14.5,-34.5,5.5,-3,-9,9.5,NA,0
2-241,730,2,12,9,NA,22,2,0,-1,241,14,3,JB,1,45,R,BH,F,F,1,1,0,34.5,-5.5,30.5,8.5,-34.5,5.5,-30.5,-8.5,4,-14,14.6,NA,0
2-242,731,2,12,9,NA,22,2,0,-1,242,15,4,JB,45,1,R,BH,F,F,3,1,0,30.5,8.5,29.5,-15.5,-30.5,-8.5,-29.5,15.5,1,24,24,NA,0
2-243,732,2,12,9,NA,22,2,0,-1,243,16,5,JB,1,22,R,F,F,F,2,1,0,29.5,-15.5,18.5,-16.5,-29.5,15.5,-18.5,16.5,11,1,11,NA,0
2-244,733,2,12,9,NA,22,2,0,-1,244,17,6,JB,22,45,R,F,F,F,4,0,1,18.5,-16.5,-37.5,-6.5,-18.5,16.5,37.5,6.5,56,-10,56.9,NA,0
2-245,734,2,9,12,NA,22,3,0,1,245,18,1,C,3,11,R,BH,OI,B,4,0,1,-34.5,-4.5,24.5,-11.5,-34.5,-4.5,24.5,-11.5,59,-7,59.4,NA,0
2-246,735,2,12,9,NA,22,4,1,-1,246,19,1,JB,1,99,R,BH,F,F,3,1,0,30.5,-6.5,18.5,-19.5,-30.5,6.5,-18.5,19.5,12,13,17.7,NA,0
2-247,736,2,12,9,NA,22,4,1,-1,247,20,2,JB,99,15,R,F,F,F,4,1,0,18.5,-19.5,20.5,13.5,-18.5,19.5,-20.5,-13.5,-2,-33,33.1,NA,0
